"","Year","TOTAL_FROM_COUNTY","FROM_BUSINESS","FROM_FAMILY","FROM_INDIVIDUAL","FROM_PERM","FROM_TEMP","TOTAL_TO_COUNTY","TO_BUSINESS","TO_FAMILY","TO_INDIVIDUAL","TO_PERM","TO_TEMP","NET_COUNTY","NET_BUSINESS","NET_FAMILY","NET_INDIVIDUAL","NET_RES","NET_PERM","NET_TEMP","ams_res","ams_bus","ams_oth","ams_total","USPS_ZIP_PREF_CITY","USPS_ZIP_PREF_STATE","X","Y","ZIP_CLASS","CITY","STATE","STATECODE","STATENAME","COUNTY","COUNTYNM","MSA","AREACODE","AREACODES","TIMEZONE","GMTOFFSET","DST","PONAME","ALIAS_CITY","ALIAS_CITYN","CITY2","STATENAME2","RES_percent","BUS_percent","TOT_percent"
"4689","2020",3013,0,1656,666,1170,1397,2970,12,1209,1175,1254,1331,-43,12,-447,509,62,84,-1,724712,26492,10392,761596,"CEDAR","MI",-85.783402,44.862433,NA,"Cedar",26,"MI","Michigan",89,"Leelanau",0,231,"231","Eastern",-5,"Y","Cedar",NA,NA,"CEDAR","MICHIGAN",8.55512258662752e-05,0.000452966933413861,0.000110294696925929
"4690","2020",1522,0,425,848,1156,286,1421,0,397,872,1153,177,-101,0,-28,24,-4,-3,0,296720,11004,1788,309512,"FALMOUTH","MI",-85.024453,44.256075,NA,"Falmouth",26,"MI","Michigan",113,"Missaukee",0,231,"231","Eastern",-5,"Y","Falmouth",NA,NA,"FALMOUTH","MICHIGAN",-1.34807225667296e-05,0,-9.69267750523405e-06
"4691","2020",2516,34,878,1367,1739,663,2460,11,793,1432,1896,399,-56,-23,-85,65,-20,157,-56,563520,17548,5040,586108,"FIFE LAKE","MI",-85.1909,44.564228,NA,"Fife Lake",26,"MI","Michigan",79,"Kalkaska",0,231,"231","Eastern",-5,"Y","Fife Lake",NA,NA,"FIFELAKE","MICHIGAN",-3.54911981828507e-05,-0.00131069067700023,0.000267868720440601
"4692","2020",3532,149,1362,1648,2193,1114,3473,96,1223,1818,2448,894,-59,-53,-139,170,31,255,-19,764372,33672,7668,805712,"MACKINAW CITY","MI",-84.754096,45.777537,NA,"Mackinaw City",26,"MI","Michigan",31,"Cheboygan",0,231,"231","Eastern",-5,"Y","Mackinaw City",NA,NA,"MACKINAWCITY","MICHIGAN",4.05561689857818e-05,-0.00157400807792825,0.000316490259546836
"4693","2020",7139,363,2981,3250,4608,2164,6827,323,2554,3449,4507,2037,-312,-40,-427,199,-228,-101,-67,1446832,98432,27656,1572920,"ALANSON","MI",-84.801513,45.445809,NA,"Alanson",26,"MI","Michigan",47,"Emmet",0,616,"616","Eastern",-5,"Y","Alanson",NA,NA,"ALANSON","MICHIGAN",-0.000157585676844305,-0.000406371911573472,-6.42117844518475e-05
"4694","2020",3586,118,944,2220,2713,717,3210,74,737,2028,2612,467,-376,-44,-207,-192,-399,-101,-192,688864,41188,12476,742528,"ALPENA","MI",-83.478059,45.075555,NA,"Alpena",26,"MI","Michigan",7,"Alpena",0,989,"989","Eastern",-5,"Y","Alpena",NA,NA,"ALPENA","MICHIGAN",-0.000579214474845543,-0.00106827231232398,-0.000136021806585072
"4695","2020",1658,0,678,882,1040,524,1641,0,597,934,1188,336,-17,0,-81,52,-29,148,-98,353048,10952,2304,366304,"ATLANTA","MI",-84.144137,44.991675,NA,"Atlanta",26,"MI","Michigan",119,"Montmorency",0,989,"989","Eastern",-5,"Y","Atlanta",NA,NA,"ATLANTA","MICHIGAN",-8.2141805080329e-05,0,0.00040403599196296
"4696","2020",11551,175,3014,7156,9515,1358,10668,143,2470,6753,9079,961,-883,-32,-544,-403,-947,-436,0,2993100,150836,61976,3205912,"BARBEAU","MI",-84.376114,46.486615,NA,"Barbeau",26,"MI","Michigan",33,"Chippewa",0,906,"906","Eastern",-5,"Y","Barbeau",NA,NA,"BARBEAU","MICHIGAN",-0.000316394373726237,-0.00021215094539765,-0.000135998742323557
"4697","2020",4379,117,1754,2136,2549,1668,4164,160,1558,2198,2597,1373,-215,43,-196,62,-134,48,-101,685280,39960,16232,741472,"BOYNE CITY","MI",-85.026342,45.221294,NA,"Boyne City",26,"MI","Michigan",29,"Charlevoix",0,231,"231","Eastern",-5,"Y","Boyne City",NA,NA,"BOYNECITY","MICHIGAN",-0.000195540508989026,0.00107607607607608,6.47360925294549e-05
"4698","2020",1734,80,480,703,697,744,1600,16,383,655,636,564,-134,-64,-97,-48,-145,-61,37,457244,19856,7840,484940,"CEDARVILLE","MI",-84.398988,45.924883,NA,"Cedarville",26,"MI","Michigan",97,"Mackinac",0,906,"906","Eastern",-5,"Y","Cedarville",NA,NA,"CEDARVILLE","MICHIGAN",-0.000317117337789014,-0.0032232070910556,-0.000125788757372046
"4699","2020",1613,0,509,755,968,398,1607,0,403,845,1159,252,-6,0,-106,90,-16,191,-23,562696,20040,4068,586804,"HAWKS","MI",-83.873513,45.294167,NA,"Hawks",26,"MI","Michigan",141,"Presque Isle",0,989,"989","Eastern",-5,"Y","Hawks",NA,NA,"HAWKS","MICHIGAN",-2.843453658814e-05,0,0.000325491987103019
"4700","2020",7667,118,2324,4392,5944,1201,6952,41,1907,3994,5667,811,-715,-77,-417,-398,-815,-277,-77,1806464,106716,49604,1962784,"IRON MOUNTAIN","MI",-88.066576,45.81787,NA,"Iron Mountain",26,"MI","Michigan",43,"Dickinson",0,906,"906","Central",-6,"Y","Iron Mountain",NA,"E Kingsford||East Kingsford||Iron Mtn||Kingsford","IRONMOUNTAIN","MICHIGAN",-0.000451157620633459,-0.000721541287154691,-0.000141126073984707
"4701","2020",731,0,188,303,335,243,693,0,149,346,365,139,-38,0,-39,43,4,30,-23,355172,18808,20784,394764,"AU TRAIN","MI",-86.838416,46.430403,NA,"Au Train",26,"MI","Michigan",3,"Alger",0,906,"906","Eastern",-5,"Y","Au Train",NA,NA,"AUTRAIN","MICHIGAN",1.12621490432804e-05,0,7.59947715597167e-05
"4702","2020",8314,172,2359,4859,6971,887,8430,141,2246,5018,7304,632,116,-31,-113,159,46,333,-26,NA,NA,NA,NA,"BARK RIVER","MI",-87.23598,45.6984,NA,"Bark River",26,"MI","Michigan",41,"Delta",0,906,"906","Eastern",-5,"Y","Bark River","Hardwood||Schaffer",NA,"BARKRIVER","MICHIGAN",NA,NA,NA
"4703","2020",10055,339,2703,6282,7676,1848,8969,215,2220,5939,7340,1199,-1086,-124,-483,-343,-826,-336,-22,1802760,112380,46296,1961436,"BIG BAY","MI",-87.728475,46.815765,"P","Big Bay",26,"MI","Michigan",103,"Marquette",0,906,"906","Eastern",-5,"Y","Big Bay",NA,NA,"BIGBAY","MICHIGAN",-0.000458186336506246,-0.00110339918134899,-0.00017130306571308
"4704","2020",2112,0,461,1209,1576,212,1957,0,367,1213,1557,171,-155,0,-94,4,-90,-19,0,659996,20052,10720,690768,"CARNEY","MI",-87.559163,45.581636,NA,"Carney",26,"MI","Michigan",109,"Menominee",0,906,"906","Central",-6,"Y","Carney",NA,NA,"CARNEY","MICHIGAN",-0.000136364462814926,0,-2.75056169365112e-05
"4705","2020",1056,0,377,525,743,204,966,0,259,537,674,173,-90,0,-118,12,-106,-69,0,219876,8448,1488,229812,"COOKS","MI",-86.524784,45.910863,NA,"Cooks",26,"MI","Michigan",153,"Schoolcraft",0,906,"906","Eastern",-5,"Y","Cooks",NA,NA,"COOKS","MICHIGAN",-0.000482089905219305,0,-0.000300245417993838
"4706","2020",679,0,174,400,454,111,669,0,131,351,521,44,-10,0,-43,-49,-92,67,-2,172684,13120,1904,187708,"MC MILLAN","MI",-85.738692,46.371164,NA,"McMillan",26,"MI","Michigan",95,"Luce",0,906,"906","Eastern",-5,"Y","McMillan",NA,NA,"MCMILLAN","MICHIGAN",-0.00053276505061268,0,0.000356937370809981
"4707","2020",8495,165,2727,4755,7281,803,8961,210,2864,5201,8017,671,466,45,137,446,583,736,0,1763916,110716,45800,1920432,"AMASA","MI",-88.44115,46.237996,"P","Amasa",26,"MI","Michigan",71,"Iron",0,906,"906","Central",-6,"Y","Amasa",NA,NA,"AMASA","MICHIGAN",0.000330514605003866,0.000406445319556342,0.000383247102735218
"4708","2020",3982,40,943,2528,2878,789,3419,11,790,2132,2516,505,-563,-29,-153,-396,-549,-362,0,903972,65028,28212,997212,"ATLANTIC MINE","MI",-88.652963,47.066379,NA,"Atlantic Mine",26,"MI","Michigan",61,"Houghton",0,906,"906","Eastern",-5,"Y","Atlantic Mine",NA,NA,"ATLANTICMINE","MICHIGAN",-0.000607319695742789,-0.000445961739558344,-0.000363012077672551
"4709","2020",676,0,72,488,530,77,678,0,75,493,567,33,2,0,3,5,8,37,-12,107784,6740,2280,116804,"BARAGA","MI",-88.49364,46.78428,NA,"Baraga",26,"MI","Michigan",13,"Baraga",0,906,"906","Eastern",-5,"Y","Baraga","Keweenaw Bay",NA,"BARAGA","MICHIGAN",7.42225191122987e-05,0,0.00031676997363104
"4710","2020",409,15,92,161,214,82,377,0,70,167,237,43,-32,-15,-22,6,-16,23,0,220656,6700,1888,229244,"BERGLAND","MI",-89.566364,46.591148,NA,"Bergland",26,"MI","Michigan",131,"Ontonagon",0,906,"906","Eastern",-5,"Y","Bergland",NA,NA,"BERGLAND","MICHIGAN",-7.25110579363353e-05,-0.00223880597014925,0.000100329779623458
"4711","2020",1797,0,400,1126,1346,241,1587,0,273,1020,1186,158,-210,0,-127,-106,-233,-160,-44,313516,18976,6968,339460,"BESSEMER","MI",-90.052014,46.476713,NA,"Bessemer",26,"MI","Michigan",53,"Gogebic",0,906,"906","Central",-6,"Y","Bessemer",NA,NA,"BESSEMER","MICHIGAN",-0.000743183760956379,0,-0.000471336829081482
"4712","2020",251,0,105,54,71,105,197,0,75,57,25,117,-54,0,-30,3,-27,-46,12,27720,1072,112,28904,"MOHAWK","MI",-88.344835,47.316535,NA,"Mohawk",26,"MI","Michigan",83,"Keweenaw",0,906,"906","Eastern",-5,"Y","Mohawk","Eagle Harbor||Eagle River",NA,"MOHAWK","MICHIGAN",-0.000974025974025974,0,-0.0015914752283421
"4713","2020",6732,55,1424,3788,5230,715,7512,65,1552,4427,5211,1395,780,10,128,639,767,-19,17,NA,NA,NA,NA,NA,NA,-72.359191,43.66231,NA,"White River Junction",50,"VT","Vermont",27,"Windsor",0,802,"802","Eastern",-5,"Y","White River Junction","White Riv Jct","Lyman||Russtown","WHITERIVERJUNCTION","VERMONT",NA,NA,NA
"4714","2020",14067,284,2402,10736,12611,1183,11401,213,2113,8481,10480,727,-2666,-71,-289,-2255,-2544,-2131,-225,2524940,161276,121020,2807236,"AMES","IA",-93.640161,42.029583,NA,"Ames",19,"IA","Iowa",169,"Story",0,515,"515","Central",-6,"Y","Ames",NA,NA,"AMES","IOWA",-0.0010075486942264,-0.000440239093231479,-0.000759109672289754
"4715","2020",349,0,40,177,296,0,364,0,23,198,307,0,15,0,-17,21,4,11,0,191192,11252,3256,205700,"AUDUBON","IA",-94.91856,41.7261,NA,"Audubon",19,"IA","Iowa",9,"Audubon",0,712,"712","Central",-6,"Y","Audubon",NA,"Fiscus||Ross||Sharon","AUDUBON","IOWA",2.09213774634922e-05,0,5.3475935828877e-05
"4716","2020",945,0,169,459,768,75,949,0,107,553,848,24,4,0,-62,94,32,80,0,697848,34320,16388,748556,"BAGLEY","IA",-94.456171,41.819718,NA,"Bagley",19,"IA","Iowa",77,"Guthrie",0,641,"641","Central",-6,"Y","Bagley",NA,NA,"BAGLEY","IOWA",4.58552578785065e-05,0,0.000106872431721875
"4717","2020",15228,158,4280,9362,13141,1323,15767,156,4255,9714,14207,790,539,-2,-25,352,327,1066,0,4256368,210828,69856,4537052,"DOWS","IA",-93.502101,42.654039,NA,"Dows",19,"IA","Iowa",197,"Wright",0,515,"515","Central",-6,"Y","Dows",NA,NA,"DOWS","IOWA",7.6826063911767e-05,-9.48640598023033e-06,0.000234954327171035
"4718","2020",317,0,11,139,284,13,303,0,13,159,275,0,-14,0,2,20,22,-9,-13,253536,20932,4428,278896,"ELLSTON","IA",-94.074806,40.852201,NA,"Ellston",19,"IA","Iowa",159,"Ringgold",0,641,"641","Central",-6,"Y","Ellston","Beaconsfield",NA,"ELLSTON","IOWA",8.67726871134671e-05,0,-3.22700935115599e-05
"4719","2020",2124,0,569,1365,1850,180,1904,0,457,1294,1765,24,-220,0,-112,-71,-183,-85,-98,328536,19596,9856,357988,"GRINNELL","IA",-92.76504,41.76732,NA,"Grinnell",19,"IA","Iowa",157,"Poweshiek",0,641,"641","Central",-6,"Y","Grinnell","Oakland Acres",NA,"GRINNELL","IOWA",-0.000557016582657608,0,-0.000237438126417645
"4720","2020",2133,11,512,1377,1959,99,1901,18,408,1331,1774,67,-232,7,-104,-46,-150,-185,0,344776,22572,8728,376076,"NEW SHARON","IA",-92.649644,41.467705,NA,"New Sharon",19,"IA","Iowa",123,"Mahaska",0,641,"641","Central",-6,"Y","New Sharon","Taintor","Lacey||Union Mills","NEWSHARON","IOWA",-0.000435065085736826,0.000310118731171363,-0.000491921845584403
"4721","2020",551,0,12,180,443,0,524,0,0,280,481,0,-27,0,-12,100,88,38,0,543572,29092,11216,583880,"WHAT CHEER","IA",-92.353635,41.377924,NA,"What Cheer",19,"IA","Iowa",107,"Keokuk",0,641,"641","Central",-6,"Y","What Cheer",NA,"Coal Creek||Indianapolis","WHATCHEER","IOWA",0.000161892076854584,0,6.50818661368774e-05
"4722","2020",5929,258,1606,3785,5171,653,5066,60,1229,3474,4517,446,-863,-198,-377,-311,-688,-654,-134,779248,69388,25980,874616,"MASON CITY","IA",-93.198045,43.149424,NA,"Mason City",19,"IA","Iowa",33,"Cerro Gordo",0,641,"641","Central",-6,"Y","Mason City",NA,"Central Heights||Emery||Freeman||Hanford||Portland||Winnebago Heights","MASONCITY","IOWA",-0.000882902490606328,-0.00285351934051997,-0.000747756729810568
"4723","2020",53580,877,13096,37578,48114,4728,48887,621,10980,35399,44671,3124,-4693,-256,-2116,-2179,-4295,-3443,0,8150332,694048,308504,9152884,"BUFFALO CENTER","IA",-93.950119,43.388034,NA,"Buffalo Center",19,"IA","Iowa",189,"Winnebago",0,641,"641","Central",-6,"Y","Buffalo Center","Buffalo Ctr",NA,"BUFFALOCENTER","IOWA",-0.000526972398179608,-0.000368850569413067,-0.000376165588900722
"4724","2020",2611,11,483,1540,2006,235,2848,0,504,1683,2143,277,237,-11,21,143,164,137,0,NA,NA,NA,NA,NA,NA,-72.263574,44.234984,NA,"Groton",50,"VT","Vermont",5,"Caledonia",0,802,"802","Eastern",-5,"Y","Groton",NA,NA,"GROTON","VERMONT",NA,NA,NA
"4725","2020",1193,0,288,725,985,95,895,0,215,575,805,11,-298,0,-73,-150,-223,-180,0,348008,21912,6388,376308,"TITONKA","IA",-94.039265,43.238426,NA,"Titonka",19,"IA","Iowa",109,"Kossuth",0,515,"515","Central",-6,"Y","Titonka",NA,NA,"TITONKA","IOWA",-0.000640789866899611,0,-0.000478331579450875
"4726","2020",2276,0,528,1477,2000,136,1739,0,380,1099,1573,62,-537,0,-148,-378,-526,-427,0,490836,31400,15712,537948,"ALBERT CITY","IA",-94.962813,42.784863,NA,"Albert City",19,"IA","Iowa",21,"Buena Vista",0,712,"712","Central",-6,"Y","Albert City",NA,NA,"ALBERTCITY","IOWA",-0.00107164103692476,0,-0.000793757017406887
"4727","2020",17799,350,3525,12505,16306,635,16044,253,2850,11535,14570,714,-1755,-97,-675,-970,-1645,-1736,0,NA,NA,NA,NA,"BODE","IA",-94.283898,42.865196,NA,"Bode",19,"IA","Iowa",91,"Humboldt",0,515,"515","Central",-6,"Y","Bode",NA,NA,"BODE","IOWA",NA,NA,NA
"4728","2020",563,0,24,223,372,24,578,0,0,263,476,0,15,0,-24,40,16,104,0,448152,19380,10336,477868,"EARLY","IA",-95.092473,42.454667,NA,"Early",19,"IA","Iowa",161,"Sac",0,712,"712","Central",-6,"Y","Early",NA,NA,"EARLY","IOWA",3.57021724771952e-05,0,0.000217633321335599
"4729","2020",830,0,154,423,652,32,664,0,103,336,569,0,-166,0,-51,-87,-138,-83,-32,305524,20972,7752,334248,"EMMETSBURG","IA",-94.678781,43.10847,NA,"Emmetsburg",19,"IA","Iowa",147,"Palo Alto",0,712,"712","Central",-6,"Y","Emmetsburg",NA,NA,"EMMETSBURG","IOWA",-0.000451683010172687,0,-0.000248318613723941
"4730","2020",17578,294,4314,12407,15857,1509,14794,212,3190,10849,13741,750,-2784,-82,-1124,-1558,-2682,-2116,-295,2007264,165524,71592,2244380,"CEDAR FALLS","IA",-92.451306,42.529347,NA,"Cedar Falls",19,"IA","Iowa",13,"Black Hawk",8920,319,"319","Central",-6,"Y","Cedar Falls",NA,"Blackhawk Village||Brookside||Cedar City||Cedarfalls||College Square||North Cedar","CEDARFALLS","IOWA",-0.0013361471136831,-0.000495396437978783,-0.000942799347704043
"4731","2020",2116,0,476,1262,1779,148,2039,11,415,1308,1864,41,-77,11,-61,46,-15,85,-13,764788,28224,15044,808056,"DENVER","IA",-92.33416,42.669107,NA,"Denver",19,"IA","Iowa",17,"Bremer",0,319,"319","Central",-6,"Y","Denver",NA,NA,"DENVER","IOWA",-1.96132784510217e-05,0.000389739229024943,0.000105190729355391
"4732","2020",1247,0,88,708,1031,0,1080,0,13,662,986,0,-167,0,-75,-46,-121,-45,0,484632,24260,10660,519552,"GARWIN","IA",-92.674244,42.095421,NA,"Garwin",19,"IA","Iowa",171,"Tama",0,641,"641","Central",-6,"Y","Garwin","Green Mountain||Green Mtn",NA,"GARWIN","IOWA",-0.000249673979431816,0,-8.66130820399113e-05
"4733","2020",2411,0,637,1218,2024,83,2216,0,462,1215,2033,12,-195,0,-175,-3,-178,9,0,1162264,78864,29160,1270288,"ALTON","IA",-96.011384,42.987828,NA,"Alton",19,"IA","Iowa",167,"Sioux",0,712,"712","Central",-6,"Y","Alton",NA,NA,"ALTON","IOWA",-0.000153149370538879,0,7.08500749436348e-06
"4734","2020",12105,99,2621,8441,11129,559,10877,63,2218,7793,10193,273,-1228,-36,-403,-648,-1051,-936,0,2604236,364296,95540,3064072,"ANTHON","IA",-95.88329,42.38719,NA,"Anthon",19,"IA","Iowa",193,"Woodbury",7720,712,"712","Central",-6,"Y","Anthon",NA,NA,"ANTHON","IOWA",-0.000403573255265652,-9.88207391791291e-05,-0.000305475850436935
"4735","2020",695,0,72,336,552,27,560,0,45,313,524,0,-135,0,-27,-23,-50,-28,0,349116,18692,6472,374280,"BATTLE CREEK","IA",-95.590506,42.325465,NA,"Battle Creek",19,"IA","Iowa",93,"Ida",0,712,"712","Central",-6,"Y","Battle Creek",NA,NA,"BATTLECREEK","IOWA",-0.000143218872810183,0,-7.48103024473656e-05
"4736","2020",16005,114,2772,10642,13577,989,16244,103,2742,10967,13392,1320,239,-11,-30,325,295,-185,11,NA,NA,NA,NA,NA,NA,-72.48858,43.18542,NA,"Bellows Falls",50,"VT","Vermont",25,"Windham",0,802,"802","Eastern",-5,"Y","Bellows Falls",NA,"Gageville||North Westminster||Rockingham","BELLOWSFALLS","VERMONT",NA,NA,NA
"4737","2020",775,0,115,432,684,11,585,0,40,300,493,0,-190,0,-75,-132,-207,-191,0,253716,15152,5740,274608,"MAPLETON","IA",-95.806022,42.160798,NA,"Mapleton",19,"IA","Iowa",133,"Monona",0,712,"712","Central",-6,"Y","Mapleton",NA,NA,"MAPLETON","IOWA",-0.00081587286572388,0,-0.000695536910796481
"4738","2020",1573,26,340,752,1329,60,1351,14,240,687,1211,0,-222,-12,-100,-65,-165,-118,0,545724,31580,10932,588236,"PAULLINA","IA",-95.7063,42.97458,NA,"Paullina",19,"IA","Iowa",141,"Obrien",0,712,"712","Central",-6,"Y","Paullina",NA,NA,"PAULLINA","IOWA",-0.00030235063878444,-0.000379987333755541,-0.000200599759280289
"4739","2020",11125,217,2305,7705,10335,608,9570,155,1965,6553,8927,456,-1555,-62,-340,-1152,-1492,-1408,-73,NA,NA,NA,NA,"COUNCIL BLUFFS","IA",-95.852753,41.254887,NA,"Council Bluffs",19,"IA","Iowa",155,"Pottawattamie",5920,712,"712","Central",-6,"Y","Council Bluffs","Council Blfs||Manawa",NA,"COUNCILBLUFFS","IOWA",NA,NA,NA
"4740","2020",4293,44,976,2397,3173,591,4852,29,1210,2889,3337,1129,559,-15,234,492,726,164,11,NA,NA,NA,NA,NA,NA,-73.014331,43.111543,NA,"Peru",50,"VT","Vermont",3,"Bennington",0,802,"802","Eastern",-5,"Y","Peru",NA,NA,"PERU","VERMONT",NA,NA,NA
"4741","2020",1406,0,326,820,1292,15,1369,0,366,770,1291,13,-37,0,40,-50,-10,-1,0,433384,17204,8216,458804,"EMERSON","IA",-95.403931,41.018892,NA,"Emerson",19,"IA","Iowa",129,"Mills",0,712,"712","Central",-6,"Y","Emerson",NA,NA,"EMERSON","IOWA",-2.30742251675189e-05,0,-2.17957995135178e-06
"4742","2020",10668,152,3323,5916,8883,1112,10648,179,3168,6012,9054,963,-20,27,-155,96,-59,171,0,NA,NA,NA,NA,"FARRAGUT","IA",-95.480358,40.721288,NA,"Farragut",19,"IA","Iowa",71,"Fremont",0,712,"712","Central",-6,"Y","Farragut",NA,NA,"FARRAGUT","IOWA",NA,NA,NA
"4743","2020",10450,156,2632,6891,9394,834,9183,151,2001,6345,8508,481,-1267,-5,-631,-546,-1177,-886,-131,1855416,170132,98208,2123756,"DUBUQUE","IA",-90.69078,42.55752,NA,"Dubuque",19,"IA","Iowa",61,"Dubuque",2200,563,"563","Central",-6,"Y","Dubuque",NA,"Center Grove||Eagle Point||Julien||Key West||Massey||Rockdale||Sageville||Shawondasse","DUBUQUE","IOWA",-0.000634359087126553,-2.93889450544283e-05,-0.000417185401712814
"4744","2020",1520,27,352,994,1305,158,1364,26,310,862,1172,104,-156,-1,-42,-132,-174,-133,-54,586180,24756,11468,622404,"DECORAH","IA",-91.88274,43.392,NA,"Decorah",19,"IA","Iowa",191,"Winneshiek",0,563,"563","Central",-6,"Y","Decorah","Burr Oak","Bluffton||Freeport||Hesper||Locust||Nordness||Quandahl||Sattre","DECORAH","IOWA",-0.000296837148998601,-4.03942478591049e-05,-0.000213687572701975
"4745","2020",1540,28,324,891,1276,93,1222,15,217,651,1040,33,-318,-13,-107,-240,-347,-236,-33,402888,19360,9084,431332,"HARPERS FERRY","IA",-91.147423,43.201376,NA,"Harpers Ferry",19,"IA","Iowa",5,"Allamakee",0,563,"563","Central",-6,"Y","Harpers Ferry",NA,"Egan||Waukon Junction","HARPERSFERRY","IOWA",-0.000861281547229007,-0.000671487603305785,-0.000547142340470913
"4746","2020",49751,1145,12547,33228,45458,3175,45361,942,10402,31241,42006,2280,-4390,-203,-2145,-1987,-4132,-3452,-14,8158300,597016,308308,9063624,"ALBURNETT","IA",-91.632063,42.155886,NA,"Alburnett",19,"IA","Iowa",113,"Linn",1360,319,"319","Central",-6,"Y","Alburnett",NA,NA,"ALBURNETT","IOWA",-0.000506478065283209,-0.000340024387956102,-0.000380863107295713
"4747","2020",2910,0,438,1691,2474,46,2842,0,423,1685,2504,11,-68,0,-15,-6,-21,30,0,1186360,67388,34332,1288080,"AMANA","IA",-91.867902,41.804159,NA,"Amana",19,"IA","Iowa",95,"Iowa",0,319,"319","Central",-6,"Y","Amana","West Amana",NA,"AMANA","IOWA",-1.77012036818504e-05,0,2.32904788522452e-05
"4748","2020",3216,0,623,1839,2898,36,3149,0,700,1813,2943,0,-67,0,77,-26,51,45,0,1460440,72792,24776,1558008,"CLARENCE","IA",-91.061085,41.881233,NA,"Clarence",19,"IA","Iowa",31,"Cedar",0,563,"563","Central",-6,"Y","Clarence",NA,NA,"CLARENCE","IOWA",3.49209827175372e-05,0,2.88830352604094e-05
"4749","2020",5125,71,1374,3416,4799,265,4017,39,912,2885,3769,213,-1108,-32,-462,-531,-993,-1030,-52,636376,44904,17640,698920,"OTTUMWA","IA",-92.416533,41.018213,NA,"Ottumwa",19,"IA","Iowa",179,"Wapello",0,641,"641","Central",-6,"Y","Ottumwa",NA,"Bladensburg||Cliffland||Dahlonega||Dudley||Ottumwa Junction||Rutledge||South Ottumwa","OTTUMWA","IOWA",-0.00156039825511961,-0.000712631391412792,-0.00147370228352315
"4750","2020",32812,1054,12097,18956,31137,1145,31519,956,11041,18889,29686,1435,-1293,-98,-1056,-67,-1123,-1451,-12,3862776,343080,130064,4335920,"BLOOMFIELD","IA",-92.4141,40.73268,NA,"Bloomfield",19,"IA","Iowa",51,"Davis",0,641,"641","Central",-6,"Y","Bloomfield","West Grove",NA,"BLOOMFIELD","IOWA",-0.000290723562536373,-0.000285647662352804,-0.000334646395689957
"4751","2020",1292,0,298,806,1188,0,1255,0,255,793,1158,0,-37,0,-43,-13,-56,-30,0,285596,20380,4664,310640,"CENTERVILLE","IA",-92.865109,40.727537,NA,"Centerville",19,"IA","Iowa",7,"Appanoose",0,641,"641","Central",-6,"Y","Centerville","Numa||Rathbun",NA,"CENTERVILLE","IOWA",-0.00019608117760753,0,-9.65748132886943e-05
"4752","2020",5295,69,1099,3763,4925,299,4408,51,767,3283,4118,243,-887,-18,-332,-480,-812,-807,-41,702152,55152,14668,771972,"BURLINGTON","IA",-91.120685,40.80606,NA,"Burlington",19,"IA","Iowa",57,"Des Moines",0,319,"319","Central",-6,"Y","Burlington",NA,NA,"BURLINGTON","IOWA",-0.00115644475839989,-0.000326370757180157,-0.00104537470270942
"4753","2020",5279,105,1477,3496,4845,336,4361,25,1041,3092,4097,219,-918,-80,-436,-404,-840,-748,0,1187772,80240,30280,1298292,"ATALISSA","IA",-91.162052,41.569059,NA,"Atalissa",19,"IA","Iowa",139,"Muscatine",0,563,"563","Central",-6,"Y","Atalissa",NA,NA,"ATALISSA","IOWA",-0.000707206433557956,-0.000997008973080758,-0.000576141576779338
"4754","2020",12781,167,3178,8549,11271,1093,11018,85,2383,7616,9775,822,-1763,-82,-795,-933,-1728,-1496,0,2339360,142712,64292,2546364,"ADELL","WI",-87.956471,43.622721,NA,"Adell",55,"WI","Wisconsin",117,"Sheboygan",7620,920,"920","Central",-6,"Y","Adell",NA,NA,"ADELL","WISCONSIN",-0.00073866356610355,-0.000574583777117551,-0.000587504378792663
"4755","2020",8558,459,2755,4909,6996,1392,9170,419,2774,5476,7758,1173,612,-40,19,567,586,762,0,1595228,125312,56016,1776556,"BELGIUM","WI",-87.860708,43.498221,NA,"Belgium",55,"WI","Wisconsin",89,"Ozaukee",5080,262,"262","Central",-6,"Y","Belgium",NA,NA,"BELGIUM","WISCONSIN",0.000367345608276685,-0.000319203268641471,0.000428919775115448
